Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"PLN2007-00749","Rezoning - Proffer Amendment","Approved","","06/04/2007","","","Plan","9551 INNOVATION DR Unit: TEMP SAFETY","7695-27-9161","TO AMEND THE PROFFERS TO APPLY TO THE DEVELOPMENT OF THE PROPERTY AS SEPARATE LAND BAYS FOR MORE THAN ONE SINGLE USER "
"PLN2007-00746","Rezoning - Proffer Interpretation/Determination","Closed","","06/04/2007","","","Plan","13311 MINNIEVILLE RD","8292-65-0454","PRI / SEEN & AGREED RE: CONFIRMATION OF ZONING "
"ZPA2007-08419","Zoning Approval - Certificate of Zoning Approval","Voided","","06/01/2007","","","Plan","4236 INN ST","8188-44-9875","CZA - OK FOR TEMPORARY USE AS SINGLE-FAMILY DWELLING - TEMPORARY OCCUPANCY FOR ONE (1) YEAR FROM DATE OF ISSUANCE - PURSUANT TO DUE DILIGENCE IN PURSUIT OF REZONING (REZ PLN2007-00668) - AND SUCCESFUL COMPLETION OF REZONING PROCESS - APPROVAL PER NICK EVERS, ZONING ADMINISTRATOR - SUBJECT TO TEMPORARY OCCUPANCY PERMIT FROM PUBLIC WORKS"
"PLN2007-00731","Rezoning - Non-Residential","Withdrawn","","05/25/2007","","","Plan","10412 BALLS FORD RD","7697-56-6470","REZ (VALUE PLACE HOTEL); A-1 TO O(H); FEC & REC"
"PLN2007-00725","Rezoning - Proffer Interpretation/Determination","Closed","","05/23/2007","","","Plan","13730 HEATHCOTE BL","7397-77-8335","PRI / HERITAGE HUNT PROFFERS TO ALLOW ACCESS TO CATHARPIN ROAD VIA FIELDSTONE WAY DURING CONSTRUCTION OF HEATHCOTE BLVD & ROUTE 66 & 29 INTERCHANGE"
"PLN2007-00723","Rezoning - Proffer Interpretation/Determination","Closed","","05/22/2007","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / PROFFER #54.C.ii COMPLIANCE"
"PLN2007-00715","Rezoning - Proffer Interpretation/Determination","Closed","","05/21/2007","","","Plan","13311 MINNIEVILLE RD","8292-65-0454","PRI / CATON'S RIDGE - PROFFER #43 - SATISFACTION - GEORGE MASON UNIVERSITY"
"WAI2007-00368","Waiver - DCSM Sec 100","Approved","","05/18/2007","","","Plan","7011 TOKEN VALLEY RD","7992-25-9757","WAIVER FOR PRELIMINARY PLAN FOR REZONING APPLICATION TO REZONE 2 PARCELS FROM A-1 TO SR-1, TO PERMIT THE DEVELOPMENT OF A MAXIMUM OF SIX HOMES"
"PLN2007-00703","Rezoning - Proffer Interpretation/Determination","Closed","","05/15/2007","","","Plan","15404 JOHN MARSHALL HY","7298-73-6057","PRI / MARKET CENTER (LAND BAY 1, SECTION 2) - ARCHITECTURE PRI"
"PLN2007-00697","Rezoning - Proffer Amendment","Withdrawn","","05/14/2007","","","Plan","8117 RUGBY RD","7897-32-0809","Proffer Ammendment to amend REZ1988-0071, B-1, GC, SRL, 1.72ac"
"PLN2007-00693","Rezoning - Non-Residential","Approved","","05/11/2007","","","Plan","9081 LINTON HALL RD","7496-60-1866","REZ BRISTOW COMMONS (A-1 & R-4 TO B-2)"
"PLN2007-00678","Rezoning - Residential","Approved","","05/07/2007","","","Plan","15514 CARDINAL DR","8190-89-3112","REZ JOSE L. PENA PROPERTY (A-1 TO R-4); SRL"
"PLN2007-00668","Rezoning - Mixed Use","Approved","","05/03/2007","","","Plan","4236 INN ST","8188-44-9875","REZ GONZALES PROPERTY (REZONE +/-1.39 ACRES FROM R-4 (0.34 AC) & B-1 (1.046 AC) TO R-4 AND B-2; WITHIN POTOMAC COMMUNITIES AND TRIANGLE STUDY AREA; NC"
"PLN2007-00666","Rezoning - Proffer Interpretation/Determination","Closed","","05/03/2007","","","Plan","15720 LEE HY","7296-29-0790","PRI / STRINGER PROPERTY -  PROFFER COMPLIANCE AND FINANCIAL INSTITUTION AS A BY-RIGHT USE"
"PLN2008-00202","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","05/01/2007","","","Plan","0 NO NAME ST Unit: 2007","2007-00-0000","CPA - 2008 Transportation Update to the Comprehensive Plan (See CPA #PLN2009-00345 for information regarding BOCS approved language for Rt 29 to Buckland)"
"PLN2007-00631","Rezoning - Proffer Interpretation/Determination","Closed","","04/18/2007","","","Plan","15404 JOHN MARSHALL HY","7298-73-6057","MARKET CENTER / PROFFER VESTING COMPLETE DETERMINATION"
"PLN2007-00629","Rezoning - Residential","Withdrawn","","04/18/2007","","","Plan","7405 OLD CAROLINA RD","7297-74-1850","TO REZONE 29.5 ACRES FROM A-1 TO R-4 TO PERMIT THE DEVELOPMENT OF A MAXIMUM OF SEVENTY ONE SINGLE FAMILY DETACHED UNITS. THE PROPERTY IS DESIGNATED SRL."
"PLN2007-00621","Rezoning - Proffer Interpretation/Determination","Closed","","04/11/2007","","","Plan","13311 MINNIEVILLE RD","8292-65-0454","PRI / CATON'S RIDGE - PROFFER #43 PAYMENT"
"PLN2007-00611","Rezoning - Proffer Interpretation/Determination","Closed","","04/05/2007","","","Plan","8213 LINTON HALL RD","7496-08-0545","PRI / RE: CONFIRMATION OF PROFFER #20 OF PRA PLN2006-00572 - MONETARY CONTRIBUTION "
"PLN2007-00598","Rezoning - Non-Residential","Approved","","03/29/2007","","","Plan","11104 INDUSTRIAL RD","7595-78-7384","REZ, Rental Services Corporation (construction equipment); M-2 to M-1; EI; 2.165 acres; located at 11104 Industrial Road; includes existing 9, 900 sqft two story building and proposes addition-2,100 sqft. "
"PLN2007-00590","Rezoning - Proffer Interpretation/Determination","Closed","","03/23/2007","","","Plan","12581 MILSTEAD WY","8093-82-0895","PRI / GOV'T CENTER / PROFFERS #4 & 20 - MODIFY SPACING AND NUMBER OF BRICK PIERS"
"PLN2007-00577","Rezoning - Proffer Interpretation/Determination","Closed","","03/20/2007","","","Plan","10604 BRISTOW RD","7594-68-3079","PRI / NEW BRISTOW VILLAGE RE: OFFICE BUILDING"
"PLN2007-00584","Comp Plan Amendment (Concurrent with Rezoning)","Closed","","03/20/2007","","","Plan","1 COUNTY COMPLEX CT","8193-02-7884","COMPREHENSIVE PLAN TEXT AMENDMENT"
"PLN2007-00585","Rezoning - Non-Residential","Approved","","03/19/2007","","","Plan","2439 RESEARCH CT","8292-92-4917","REZ (M-2 & PBD TO B-1); RCC; PW PKY HCOD"
"PLN2007-00570","Rezoning - Proffer Interpretation/Determination","Closed","","03/19/2007","","","Plan","10604 BRISTOW RD","7594-68-3079","PRI / NEW BRISTOW VILLAGE VARIOUS PROFFER INTERPRETATIONS/ CLARIFICATIONS"
"PLN2007-00553","Rezoning - Proffer Interpretation/Determination","Closed","","03/14/2007","","","Plan","9651 LIBERIA AV","7895-25-7169","PRI / EVERGREEN TERRACE RE: SWM/BMP POND"
"PLN2007-00547","Rezoning - Proffer Interpretation/Determination","Closed","","03/13/2007","","","Plan","11951 TAC CT","7596-37-1282","PRI / WELLINGFORD IND PARK / PROFFER 6.5 - TRAFFIC LIGHT CONTRIBUTION"
"PLN2007-00546","Zoning Review - Verification","Closed","","03/13/2007","","","Plan","3713 OLD BRIDGE RD","8193-81-8497","ZONING DETERMINATION - CHANGE OF OWNERSHIP FOR ONE PARCEL INCLUDED WITH CLARKE PROPERTY REZONING"
"PLN2007-00535","Rezoning - Non-Residential","Approved","","03/12/2007","","","Plan","9405 DISCOVERY BL","7695-06-5982","**THIS CASE IS IN THE COUNTY ATTORNEY'S POSSESSION**
THIS IS A REZONING REQUEST TO AMEND COUNTY DECLARATION FOR INNOVATION DEVELOPMENT STANDARDS "
"PLN2007-00527","Rezoning - Proffer Interpretation/Determination","Closed","","03/09/2007","","","Plan","8150 CHATSWORTH DR","7596-87-8730","PRI / RE: TRANSPORTATION PROFFERS"
"PLN2007-00522","Rezoning - Non-Residential","Approved","","03/08/2007","","","Plan","9538 GODWIN DR","7695-58-1975","REZ, A-1 TO M-2, REC AND PART OF TEOD WITH EO SUBDISTRICT DESIGNATION."
"PLN2007-00516","Rezoning - Non-Residential","Approved","","03/07/2007","","","Plan","8311 BROWNS LN","7896-27-1570","TO REZONE +/- .55 ACRES FROM R-4 TO B-1"
"ZPA2007-05897","Zoning Approval - Sign","Approved","","03/07/2007","","","Plan","5624 BEL AIRE ESTATES PL","8091-36-9325","SIGN - BEL AIRE ESTATES - NEW FREESTANDING ENTRANCE FEATURE - 4' X 8' (32 SQ FT) SIGN MOUNTED ON 7.3' X 24.7' BRICK MONUMENT STRUCTURE - SPRIGGS ROAD HCOD - SUBJECT TO CONDITIONS SPECIFIED IN REZONING  #PLN2004-00379 - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"PLN2007-00515","Rezoning - Proffer Amendment","Approved","","03/06/2007","","","Plan","15100 SPRIGGS RD","8091-21-6942","TO AMEND PROFFERS PROPOSED FOR REZ#PLN2005-00242 TO INCLUDE 3 PARCELS CURRENTLY ZONED A-1 AND PMR INTO THE REZONING"
"PLN2007-00511","Rezoning - Residential","Approved","","03/05/2007","","","Plan","15100 SPRIGGS RD","8091-52-2429","TO REZONE 1.78 ACRES FROM A-1 AND PMR TO R-4"
"PLN2007-00492","Rezoning - Proffer Amendment","Superseded","","02/27/2007","","","Plan","10320 BALLS FORD RD","7697-56-9681","***Superseded by REZ2022-00006 - RZPR2023-00009  - PRA TO ADD ADDITIONAL PERMITTED USES OTHER THAN WAREHOUSING AND WHOLESALING (REZ #1989-0027), M-1, FEC "
"PLN2007-00488","Rezoning - Proffer Interpretation/Determination","Closed","","02/23/2007","","","Plan","6427 JAMES MADISON HY","7298-83-7664","PRI / WESTMARKET PROFFER NO. H.2.d. PROFFER COMPLIANCE"
"PLN2007-00482","Rezoning - Proffer Interpretation/Determination","Closed","","02/21/2007","","","Plan","14721 MINNIEVILLE RD","7991-83-5693","PRI / WINDING CREEK REZ1988-0084 / RE: PROFFER 3.d."
"PLN2007-00467","Rezoning - Proffer Interpretation/Determination","Closed","","02/20/2007","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / PROFFERED IMPROVEMENTS TO ROUTE 15"
"ZPA2007-05481","Zoning Approval - Sign","Approved","","02/15/2007","","","Plan","13001 VICTORY RIDGE PL","8093-40-3107","SIGN - VICTORY RIDGE - NEW FREESTANDING ENTRANCE FEATURE - 4' X 8' (32 SQ FT) SIGN MOUNTED ON 7.3' X 24.7' BRICK MONUMENT STRUCTURE - HOADLY ROAD HCOD - SUBJECT TO CONDITIONS SPECIFIED IN REZONING #PLN2004-00191 - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"ZPA2007-05478","Zoning Approval - Sign","Approved","","02/15/2007","","","Plan","13000 VICTORY RIDGE PL","8092-49-1898","SIGN - VICTORY RIDGE - NEW FREESTANDING ENTRANCE FEATURE - 4' X 8' (32 SQ FT) SIGN MOUNTED ON 7.3' X 24.7' BRICK MONUMENT STRUCTURE - HOADLY ROAD HCOD - SUBJECT TO CONDITIONS SPECIFIED IN REZONING #PLN2004-00191 - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"PLN2007-00453","Rezoning - Proffer Interpretation/Determination","Closed","","02/09/2007","","","Plan","15533 SPRIGGS RD","8091-80-7523","PRI / PROFFER 3.C. COMPLIANCE RE: DISTURBANCE OF BUFFER"
"PLN2007-00446","Rezoning - Proffer Interpretation/Determination","Closed","","02/08/2007","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / DOMINION VALLEY CC / SATISFACTION OF PROFFER #102"
"PLN2007-00445","Rezoning - Proffer Interpretation/Determination","Closed","","02/08/2007","","","Plan","14806 SPRIGGS RD","8091-33-8974","PRI - MEADOWS AT BARNES CROSSING, RE: PROFFER #16. CULTURAL RESOURCES"
"PLN2007-00432","Rezoning - Proffer Interpretation/Determination","Closed","","02/02/2007","","","Plan","5208 HOADLY RD","8093-72-2368","PRI RE: PLN2004-00264, RE:  NATURAL SURFACE PEDESTRIAN PATH ON PROFFERED GDP"
"PLN2007-00425","Rezoning - Proffer Interpretation/Determination","Closed","","01/30/2007","","","Plan","16403 DUMFRIES RD","8189-98-1630","PRI / FOUR SEASONS AT HISTORIC VA / PROFFER #13 RE: USE AND DEDICATION OF ROW"
"PLN2007-00419","Rezoning - Proffer Interpretation/Determination","Closed","","01/29/2007","","","Plan","12981 FREESTONE CT","8192-69-7590","PRI / OLD BRIDGE ESTATES - PROFFERS REGARDING DEVELOPMENT"
"PLN2007-00413","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","01/23/2007","","","Plan","0 NO NAME ST Unit: 2007","2007-00-0000","CPA NORTH WOODBRIDGE URBAN MIXED USE MASTER ZONING PLAN"
"PLN2007-00406","Rezoning - Non-Residential","Approved","","01/23/2007","","","Plan","9514 HORNBAKER RD","7595-77-6382","REZONE 8.8 ACRES FROM M-2 TO M-T; M-2; EI"
"PLN2007-00404","Rezoning - Proffer Interpretation/Determination","Closed","","01/23/2007","","","Plan","13327 BRISTOW RD","7893-11-1083","PRI / CLASSIC HOLLOW / ON-LOT CLEARING ISSUES"
"PLN2007-00392","Rezoning - Proffer Amendment","Withdrawn","","01/18/2007","","","Plan","12901 ROLLINS FORD RD","7496-58-6173","PRA, M-2, M/T, FEC and EI. REZ #PLN2003-00242"
"PLN2007-00386","Rezoning - Proffer Interpretation/Determination","Closed","","01/16/2007","","","Plan","15545 CARDINAL DR","8290-09-4970","PRI - SEEN & AGREED LTR RE: ARCHITECTURAL FACADE TREATMENTS APPROVAL"
"PLN2007-00393","Rezoning - Mixed Use","Withdrawn","","01/16/2007","","","Plan","12701 APOLLO DR","8093-82-5715","REZ (A-1, M-1, RIGHT OF WAY,  & PBD TO PMD); CEC & ER; PARKWAY HCOD"
"PLN2007-00374","Zoning Review - Interpretation/Determination","Closed","","01/09/2007","","","Plan","13440 MINNIEVILLE RD","8292-35-5262","ZND / TO ALLOW A 12' WIDE STRIP OF LAND ZONED A-1 TO BE PART OF THE BUFFER AREA PRIOR TO REZONING OF IT TO COMPATABILE O(L) ZONING."
"PLN2007-00373","Rezoning - Proffer Interpretation/Determination","Closed","","01/09/2007","","","Plan","10320 BALLS FORD RD","7697-56-9681","PRI / COMMERCIAL KENNEL ALLOWED IN M-1 ZONING DISTRICT"
"PLN2007-00401","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","01/05/2007","","","Plan","3662 RUSSELL RD","8292-19-3059","COMPREHENSIVE PLAN MAP AMENDMENT"
"PLN2007-00400","Comp Plan Amendment (Concurrent with Rezoning)","Closed","","01/05/2007","","","Plan","7506 JAMES MADISON HY","7297-02-2697","COMPREHENSIVE PLAN TEXT AMENDMENT TO SEWER POLICY- MAP AMENDMENT FOR THIS PROJECT IS PLN2007-00583"
"PLN2007-00399","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","01/05/2007","","","Plan","4500 WAVERLY FARM DR","7299-77-8335","COMPREHENSIVE PLAN MAP AMENDMENT (AE TO SRR)"
"PLN2007-00398","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","01/05/2007","","","Plan","9110 DEVLIN RD","7496-60-5091","COMPREHENSIVE PLAN MAP AMENDMENT (SRL TO NC)"
"PLN2007-00371","Rezoning - Proffer Interpretation/Determination","Closed","","01/05/2007","","","Plan","15150 SPRIGGS RD","8091-30-1983","PRI / HOPE HILL CROSSING PROFFER SATISFACTION"
"PLN2007-00369","Rezoning - Proffer Interpretation/Determination","Closed","","01/05/2007","","","Plan","8126 QUARRY RD","7896-31-4386","PRI-WALKER STATION / PROFFERS 2.1.-2.4. - ARCHITECTURAL - BUILDING MATERIALS"
"PLN2007-00583","Comp Plan Amendment (Concurrent with Rezoning)","Denied","","01/05/2007","","","Plan","7506 JAMES MADISON HY","7297-02-2697","COMPREHENSIVE PLAN MAP AMENDMENT (AE TO SRR)"
"PLN2007-00359","Rezoning - Proffer Interpretation/Determination","Closed","","12/27/2006","","","Plan","7700 LIMESTONE DR","7396-89-6098","PRI FOR PROFFER #14, RE: FINAL COMMUTER PARKING LOT LOCATION - DO THEY HAVE TO AMEND PROFFERS FOR GAINESVILLE METHODIST CHURCH REZ 2000-0007 SINCE PARKING LOT WILL BE ON CHURCH PROPERTY"
"WAI2007-00225","Waiver - DCSM Sec 600","Approved","","12/22/2006","","","Plan","12204 JENNELL DR","7596-06-9968","WAIVER FOR STREET CUL-DE-SAC LENGTH EXTENSION FOR JENELLE ESTATES REZONING"
"PLN2007-00364","Rezoning - Proffer Interpretation/Determination","Closed","","12/22/2006","","","Plan","11581 ROBERTSON DR","7596-60-5437","PRI / ARCHITECTURAL APPROVAL OF WAREHOUSE REZ1989-0056; PROFFER 19(a)"
"PLN2007-00349","Rezoning - Proffer Interpretation/Determination","Closed","","12/19/2006","","","Plan","7230 WELLINGTON RD","7596-26-1782","PRI 3DF / RE: ENVIRONMENTAL PROFFERS 5.1 & 5.3"
"PLN2007-00328","Rezoning - Proffer Interpretation/Determination","Closed","","12/08/2006","","","Plan","7721 JAMES MADISON HY","7296-19-2979","PRI / MADISON CRESCENT / IS DRY SPRINKLER SYSTEM REQUIRED IN ATTIC SPACE OF MULTIPLE R-3 SINGLE FAMILY BUILDINGS"
"PLN2007-00315","Rezoning - Proffer Interpretation/Determination","Closed","","12/05/2006","","","Plan","6427 JAMES MADISON HY","7298-83-7664","PRI / WESTMARKET / SEEN & AGREED LTR RE: PROFFER H.2.D COMPLIANCE (SEE PLN2007-00102)"
"PLN2007-00322","Rezoning - Proffer Amendment","Approved","","12/05/2006","","","Plan","15453 LEE HY","7297-40-9711","SUPERSEDED BY PLN2008-00203 - zoned and designated Residential Planned Community (RPC)"
"PLN2007-00299","Rezoning - Non-Residential","Approved","","11/22/2006","","","Plan","8356 WELLINGTON RD","7696-03-5331","REQUEST TO REZONE 3.5 ACRES FROM A-1 TO M-1"
"PLN2007-00297","Rezoning - Proffer Interpretation/Determination","Closed","","11/21/2006","","","Plan","10604 BRISTOW RD","7594-68-3079","PRI / NEW BRISTOW VILLAGE #'S 13.4.2.2-3 ALTERNATIVE TRANSPORTATION COMPLIANCE"
"PLN2007-00274","Rezoning - Mixed Use","Approved","","11/16/2006","","","Plan","10865 COVERSTONE DR","7697-23-1646","REZ - ORCHARD GLEN REZONING - REQUEST TO REZONE .869 ACRE SITE FROM OFFICE LOW RISE, 0(L), TO OFFICE FLEX, O(F). THERE IS A COMPANION SPECIAL USE PERMIT THAT REQUESTS FOR AN ALLOWANCE OF THE DEVELOPMENT OF A 3 STORY SELF STORAGE FACILITY.  THE SITE IS LOCATED ON THE SOUTH SIDE OF COVERSTONE DRIVE, APPROX. 280 FEET WEST OF SAGE STREET.  THE LONG RANGE LAND USE PLAN DESIGNATION FOR THIS REZONING IS SURBURBAN RESIDENTIAL HIGH, SRH."
"PLN2007-00267","Rezoning - Proffer Interpretation/Determination","Closed","","11/16/2006","","","Plan","13520 FOULGER SQ","8292-43-1696","PRI / #16c - RE: SUP FOR RESTAURANT W/O DRIVE-IN-WINDOW"
"PLN2007-00280","Rezoning - Non-Residential","Approved","","11/14/2006","","","Plan","14005 TELEGRAPH RD","8292-81-8665","REZ TELEGRAPH ROAD HOTEL (A-1 TO B-1); INCREASE BLDG. HEIGHT & FAR TO ALLOW A 125-ROOM HOTEL & MODIFY SIGN PROVISIONS TO ALLOW AN ADDITIONAL FACADE SIGN; RCC & ER"
"PLN2007-00263","Rezoning - Proffer Interpretation/Determination","Closed","","11/06/2006","","","Plan","7230 WELLINGTON RD","7596-26-1782","PRI 3DF / RE: ENVIRONMENTAL PROFFERS 5.1 & 5.3"
"PLN2007-00261","Rezoning - Proffer Interpretation/Determination","Closed","","11/03/2006","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / DOMINION VALLEY REZ PLN2005-00197 / RE: PROFFER #99 - UNDERGROUND STORAGE TANKS"
"PLN2007-00260","Rezoning - Non-Residential","Approved","","11/02/2006","","","Plan","13020 TELEGRAPH RD","8292-98-7993","REZ EBENEZER BAPTIST CHURCH (B-1 & A-1 TO O(M) & SIGN WAIVERS; REC, MINNIEVILLE RD. HCOD, & PARKWAY EMPLOYMENT CENTER SECTOR PLAN"
"PLN2007-00251","Zoning Review - Interpretation/Determination","Closed","","11/01/2006","","","Plan","8356 WELLINGTON RD","7696-03-5331","ZND / SECTIONS 32-506.03 & .04, RE: PENDING REZONING APPLICATION"
"PLN2007-00243","Rezoning - Proffer Interpretation/Determination","Closed","","10/27/2006","","","Plan","0 NO NAME ST Unit: 2007","2007-00-0000","PRI / VANBUREN PROJECT RE: BRICK WALL ISSUE"
"PLN2007-00239","Rezoning - Non-Residential","Approved","","10/25/2006","","","Plan","13505 TELEGRAPH RD","8392-03-1584","REZ BAYWOOD HOTELS-POTOMAC MILLS (A-1 TO O(H)"
"WAI2007-00147","Waiver - DCSM Sec 600","Approved","","10/19/2006","","","Plan","6073 RIVER FOREST DR","7994-81-9539","WAIVER FOR REZONING TO CHANGE 52.05 ACRES FROM A-1 TO SR-1 FOR DEVELOPMENT OF MAXIMUM OF 19 SFD LOTS"
"PLN2007-00218","Rezoning - Proffer Interpretation/Determination","Closed","","10/12/2006","","","Plan","2401 OPITZ BL","8291-94-3373","PRI / POTOMAC CENTER CONSERVATION AREA RE: REZONING PLN2005-00589 / PROFFER 4.2"
"PLN2008-00201","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","10/10/2006","","","Plan","0 NO NAME ST Unit: 2007","2007-00-0000","CPA - 2008 Technical Update to the Comprehensive Plan
"
"PLN2007-00203","Rezoning - Mixed Use","Withdrawn","","10/02/2006","","","Plan","981 ANNAPOLIS WY","8492-07-7096","REZ  RIVERVIEW VILLAGE (B-1 TO PMR); UMU, WITHIN NORTH WOODBRIDGE STUDY AREA"
"PLN2007-00192","Rezoning - Proffer Interpretation/Determination","Closed","","09/28/2006","","","Plan","13595 RYTON RIDGE LN","7497-09-3635","PRI / CANNON PROPERTY / REZ1990-0076: PROFFER 1.b., RE: NUMBER OF ENTRANCES ALLOWED FROM BALLS FORD ROAD"
"PLN2006-00640","Rezoning - Residential","Withdrawn","","09/21/2006","","","Plan","16732 RIVER RIDGE BL","8289-58-2360","Concurrernt rezoning to CPA #PLN2006-00474, River Oaks"
"PLN2007-00168","Rezoning - Proffer Interpretation/Determination","Closed","","09/15/2006","","","Plan","7902 BETHLEHEM RD","7597-80-3272","ZNI / BETHLEHEM WOODS / REVISED LAYOUT FOR GDP IN CONFORMANCE"
"PLN2007-00163","Rezoning - Proffer Interpretation/Determination","Closed","","09/12/2006","","","Plan","6451 BOYER LN","7994-70-2057","PRI / SPRING LAKE ESTATES HOA - DEVELOP PARCEL 7994-70-2057"
"PLN2007-00160","Rezoning - Proffer Interpretation/Determination","Closed","","09/12/2006","","","Plan","14620 LIGHTNER RD","7398-28-5041","PROFFER INTERPRETATION / REZ PLN2005-00197 / PROFFER #27"
"PLN2007-00139","Rezoning - Proffer Interpretation/Determination","Closed","","08/29/2006","","","Plan","7230 WELLINGTON RD","7596-26-1782","PRI / 3DF REZ PLN 2005-00299 / WETLAND AREAS"
"PLN2006-00781","Rezoning - Residential","Approved","","08/25/2006","","","Plan","12001 VINT HILL RD","7594-19-8955","REZONE 125.3 ACRES FROM A-1 TO PMR; CONCURRENT WITH CPA #PLN2006-00438 FROM AE TO SRL"
"PLN2007-00125","Rezoning - Proffer Interpretation/Determination","Closed","","08/24/2006","","","Plan","7721 JAMES MADISON HY","7297-10-4444","PRI / PLN2002-00154, PROFFER #39, FIRE & RESCUE"
